time_s,phase,alpha_command_deg,alpha_actual_deg,theta_actual_deg,position_cm,velocity_cm_s,acceleration_m_s2
0.8200000000000006,3.0,20.0,18.80694334180537,2.8915832441164095,4.525282769977015,6.14182755981179,-0.4052989142011442
0.8210000000000006,3.0,20.0,18.823987008351008,2.8940757320038966,4.531384060112197,6.101290135181874,-0.4053742462991567
0.8220000000000006,3.0,20.0,18.840787193945992,2.896532197682257,4.537444805724782,6.060745612584705,-0.4054452259716953
0.8230000000000006,3.0,20.0,18.85734737688962,2.898953167138849,4.54346500014551,6.020194420726862,-0.4055119185784289
0.8240000000000006,3.0,20.0,18.873670985791197,2.901339158540531,4.549444637127385,5.979636981876221,-0.4055743885064035
0.8250000000000006,3.0,20.0,18.889761400279895,2.9036906823533517,4.555383710839343,5.939073711957729,-0.4056326991849255
0.8260000000000006,3.0,20.0,18.905621951704468,2.906008241460383,4.561282215859991,5.898505020647707,-0.40568691310021426
0.8270000000000006,3.0,20.0,18.921255923822976,2.908292331277652,4.567140147171457,5.857931311466725,-0.40573709180981715
0.8280000000000006,3.0,20.0,18.93666655348265,2.91054343986824,4.572957500153329,5.8173529818710445,-0.4057832959567982
0.8290000000000006,3.0,20.0,18.95185703129004,2.912762048054545,4.578734270576672,5.7767704233426755,-0.405825585283697
0.8300000000000006,3.0,20.0,18.96683050227161,2.914948629528798,4.58447045459815,5.736184021478048,-0.40586401864627186
0.8310000000000006,3.0,20.0,18.981590066524873,2.917103650961784,4.590166048754225,5.695594156075346,-0.40589865402701847
0.8320000000000006,3.0,20.0,18.99613877986023,2.9192275721098513,4.595821049955445,5.655001201220498,-0.4059295485484768
0.8330000000000006,3.0,20.0,19.010479654433656,2.9213208459202296,4.601435455480817,5.614405525371866,-0.4059567584863269
0.8340000000000006,3.0,20.0,19.02461565937032,2.9233839186346753,4.6070092629722605,5.573807491443638,-0.4059803392822774
0.8350000000000006,3.0,20.0,19.038549721379315,2.925417229891476,4.6125424704291484,5.533207456887963,-0.40600034555674935
0.8360000000000006,3.0,20.0,19.05228472535961,2.927421212825834,4.618035076202924,5.492605773775827,-0.4060168311213592
0.8370000000000006,3.0,20.0,19.06582351499733,2.929396294168658,4.6234870789918014,5.452002788876706,-0.4060298489912033
0.8380000000000006,3.0,20.0,19.07916889335451,2.931342894343821,4.628898477835538,5.411398843737011,-0.406039451396952
0.8390000000000006,3.0,20.0,19.092323623449445,2.933261427563835,4.634269272110295,5.370794274757337,-0.40604568979674704
0.8400000000000006,3.0,20.0,19.105290428828738,2.9351523019240906,4.639599461523564,5.330189413268545,-0.40604861488791993
0.8410000000000006,3.0,20.0,19.118071994131185,2.9370159194954963,4.644889046109171,5.289584585606693,-0.40604827661851217
0.8420000000000006,3.0,20.0,19.130670965643596,2.938852676415787,4.650138026222357,5.24898011318683,-0.4060447241986296
0.8430000000000006,3.0,20.0,19.143089951848687,2.940662962979303,4.655346402534933,5.20837631257567,-0.40603800611160595
0.8440000000000006,3.0,20.0,19.155331523965135,2.9424471637254053,4.660514176030496,5.16777349556317,-0.4060281701249986
0.8450000000000006,3.0,20.0,19.167398216479917,2.944205657525437,4.665641347999729,5.127171969233029,-0.4060152633014018
0.8460000000000006,3.0,20.0,19.179292527673063,2.9459388176684334,4.670727920035762,5.086572036032119,-0.4059993320091049
0.8470000000000006,3.0,20.0,19.191016920134878,2.947647011945368,4.675773894029601,5.045973993838861,-0.4059804219325691
0.8480000000000006,3.0,20.0,19.20257382127581,2.949330602732144,4.680779272165632,5.005378136030587,-0.40595857808274743
0.8490000000000006,3.0,20.0,19.21396562382901,2.950989947071273,4.685744056917181,4.964784751549862,-0.40593384480724226
0.8500000000000006,3.0,20.0,19.22519468634574,2.952625396752264,4.690668251042151,4.924194124969832,-0.4059062658003016
0.8510000000000006,3.0,20.0,19.23626333368366,2.9542372983907503,4.695551857578709,4.883606536558567,-0.40587588411265957
0.8520000000000006,3.0,20.0,19.24717385748818,2.955825993506414,4.700394879841052,4.843022262342444,-0.4058427421612262
0.8530000000000006,3.0,20.0,19.25792851666692,2.957391818599657,4.70519732141522,4.802441574168582,-0.4058068817386224
0.8540000000000006,3.0,20.0,19.26852953785739,2.958935105227085,4.709959186154986,4.761864739766325,-0.4057683440225669
0.8550000000000006,3.0,20.0,19.278979115888,2.960456180075825,4.714680478177794,4.7212920228078135,-0.4057271695851178
0.8560000000000006,3.0,20.0,19.289279414232457,2.9619553650366734,4.719361201860762,4.680723682967637,-0.40568339840176953
0.8570000000000007,3.0,20.0,19.299432565457707,2.963432977276107,4.724001361836743,4.640159975981596,-0.4056370698604082
0.8580000000000007,3.0,20.0,19.309440671665453,2.9648893293071676,4.728600962990448,4.599601153704583,-0.4055882227701261
0.8590000000000007,3.0,20.0,19.319305804927374,2.9663247290592736,4.733160010454616,4.559047464167593,-0.40553689536990395
0.8600000000000007,3.0,20.0,19.329030007714127,2.967739479946893,4.7376785096062495,4.518499151633878,-0.4054831253371512
0.8610000000000007,3.0,20.0,19.33861529331821,2.969133880937222,4.742156466062903,4.477956456654265,-0.40542694979612204
0.8620000000000007,3.0,20.0,19.348063646270806,2.97050822661675,4.746593885679026,4.437419616121646,-0.4053684053261939
0.8630000000000007,3.0,20.0,19.35737702275265,2.971862807256805,4.75099077454235,4.396888863324644,-0.4053075279700189
0.8640000000000007,3.0,20.0,19.36655735099904,2.9731979088781415,4.755347138970351,4.356364428000489,-0.4052443532415557
0.8650000000000007,3.0,20.0,19.375606531699056,2.9745138133144273,4.759662985506739,4.315846536387093,-0.4051789161339654
0.8660000000000007,3.0,20.0,19.38452643838907,2.9758107982748534,4.7639383209180135,4.275335411274353,-0.40511125112739754
0.8670000000000007,3.0,20.0,19.393318917840656,2.977089137405705,4.768173152190068,4.234831272054689,-0.40504139219664753
0.8680000000000007,3.0,20.0,19.401985790442932,2.978349100351,4.772367486524841,4.194334334772819,-0.40496937281869794
0.8690000000000007,3.0,20.0,19.41052885057946,2.979590952812223,4.776521331337015,4.153844812174804,-0.40489522598014693
0.8700000000000007,3.0,20.0,19.418949866999753,2.980814956607081,4.780634694250772,4.113362913756353,-0.4048189841845162
0.8710000000000007,3.0,20.0,19.427250583185472,2.982021369727426,4.784707583096582,4.072888845810407,-0.4047406794594535
0.8720000000000007,3.0,20.0,19.435432717711393,2.9832104463961855,4.788740005908056,4.032422811474025,-0.40466034336381423
0.8730000000000007,3.0,20.0,19.44349796460123,2.9843824371235455,4.7927319709188305,3.9919650107745603,-0.4045780069946477
0.8740000000000007,3.0,20.0,19.451447993678357,2.985537588762158,4.796683486559506,3.9515156406751544,-0.40449370099406345
0.8750000000000007,3.0,20.0,19.459284450911525,2.9866761445615646,4.800594561454625,3.9110748951195546,-0.40440745555600005
0.8760000000000007,3.0,20.0,19.467008958755645,2.9877983442217495,4.804465204419702,3.870642965076266,-0.40431930043288533
0.8770000000000007,3.0,20.0,19.474623116487706,2.9889044239459164,4.808295424458285,3.830220038582046,-0.4042292649421998
0.8780000000000007,3.0,20.0,19.482128500537883,2.989994616492382,4.812085230759069,3.789806300784753,-0.4041373779729316
0.8790000000000007,3.0,20.0,19.489526664815912,2.9910691512257754,4.815834632693055,3.7494019339855584,-0.40404366799194297
0.8800000000000007,3.0,20.0,19.496819141032827,2.992128254167346,4.819543639810735,3.7090071176805357,-0.4039481630502281
0.8810000000000007,3.0,20.0,19.50400743901807,2.9931721480445947,4.823212261839338,3.6686220286016273,-0.4038508907890854
0.8820000000000007,3.0,20.0,19.511093047032098,2.994201052340098,4.826840508680094,3.628246840757008,-0.40375187844618976
0.8830000000000007,3.0,20.0,19.518077432074495,2.9952151833395835,4.830428390405565,3.5878817254708504,-0.4036511528615721
0.8840000000000007,3.0,20.0,19.524962040187717,2.9962147541792863,4.833975917256987,3.547526851422499,-0.4035487404835092
0.8850000000000007,3.0,20.0,19.531748296756465,2.997199974892613,4.8374830996416724,3.5071823846850667,-0.4034446673743271
0.8860000000000007,3.0,20.0,19.538437606802802,2.998171052455996,4.840949948130436,3.466848488763456,-0.40333895921610513
0.8870000000000007,3.0,20.0,19.545031355277047,2.999128190834197,4.844376473455068,3.4265253246318252,-0.4032316413163093
0.8880000000000007,3.0,20.0,19.551530907344517,3.0000715910247946,4.847762686505838,3.3862130507704924,-0.40312273861332604
0.8890000000000007,3.0,20.0,19.557937608668166,3.0010014511020557,4.8511085983290405,3.3459118232023006,-0.4030122756819194
0.8900000000000007,3.0,20.0,19.56425278568719,3.00191796626011,4.854414220124569,3.305621795528441,-0.40290027673859957
0.8910000000000007,3.0,20.0,19.57047774589166,3.0028213288554957,4.857679563243533,3.265343118963749,-0.40278676564691596
0.8920000000000007,3.0,20.0,19.576613778093208,3.003711728449084,4.860904639185904,3.2250759423714817,-0.4026717659226705
0.8930000000000007,3.0,20.0,19.582662152691878,3.004589351847274,4.864089459598202,3.184820412297577,-0.4025553007390424
0.8940000000000007,3.0,20.0,19.588624121939137,3.0054543831426717,4.867234036271206,3.144576673004413,-0.4024373929316466
0.8950000000000007,3.0,20.0,19.59450092019715,3.006307003754057,4.870338381137711,3.1043448665040625,-0.4023180650035064
0.8960000000000007,3.0,20.0,19.600293764194333,3.0071473924658605,4.873402506270302,3.064125132591066,-0.4021973391299619
0.8970000000000007,3.0,20.0,19.606003853277272,3.0079757254669053,4.876426423879177,3.0239176088747173,-0.40207523716348975
0.8980000000000007,3.0,20.0,19.611632369659027,3.0087921763886802,4.879410146309988,2.9837224308108707,-0.40195178063846354
0.8990000000000007,3.0,20.0,19.617180478663897,3.0095969163429857,4.882353686041721,2.943539731733287,-0.4018269907758355
0.9000000000000007,3.0,20.0,19.6226493289687,3.010390113958983,4.8852570556846056,2.903369642884513,-0.4017008884877457
0.9010000000000007,4.0,0.20630064747864624,19.345272919233125,2.9701023049120927,4.8881207593665525,2.8637036819473405,-0.3966596093717198
0.9020000000000007,4.0,0.20630064747864624,19.07185902963663,2.9302766865988197,4.890945295425484,2.824536058931411,-0.3916762301592977
0.9030000000000007,4.0,0.20630064747864624,18.80235105274866,2.8909115893043023,4.89373115643167,2.7858610061858036,-0.38675052745607325
0.9040000000000007,4.0,0.20630064747864624,18.53669318981623,2.8520051439437104,4.896478829212468,2.747672780797874,-0.38188225387929525
0.9050000000000007,4.0,0.20630064747864624,18.274830439211406,2.8135552953976246,4.899188794879299,2.7099656668309544,-0.3770711396691938
0.9060000000000007,4.0,0.20630064747864624,18.016708585043794,2.775559815144277,4.901861528856709,2.6727339774093783,-0.37231689421576236
0.9070000000000007,4.0,0.20630064747864624,17.76227418593572,2.7380163132249207,4.904497500913368,2.635972056658846,-0.3676192075053264
0.9080000000000007,4.0,0.20630064747864624,17.511474563957762,2.7009222495768155,4.9070971751948775,2.5996742815097447,-0.36297775149101286
0.9090000000000007,4.0,0.20630064747864624,17.264257793722347,2.6642749447661815,4.909661010258247,2.563835063370646,-0.3583921813909865
0.9100000000000007,4.0,0.20630064747864624,17.020572691633152,2.6280715901521363,4.9121894591079265,2.5284488496788304,-0.35386213691815804
0.9110000000000007,4.0,0.20630064747864624,16.780368805288088,2.5923092575105615,4.914682969233261,2.493510125334348,-0.34938724344482425
0.9120000000000007,4.0,0.20630064747864624,16.543596403033668,2.5569849081456857,4.917141982647284,2.4590134140237914,-0.3449671131055643
0.9130000000000007,4.0,0.20630064747864624,16.310206463668596,2.5220954015154824,4.919566935926724,2.42495327943964,-0.34060134584151397
0.9140000000000007,4.0,0.20630064747864624,16.080150666294454,2.4876375033955984,4.921958260253125,2.3913243264007424,-0.33628953038897613
0.9150000000000007,4.0,0.20630064747864624,15.85338138031137,2.453607893605499,4.924316381455004,2.358121201879222,-0.3320312452152058
0.9160000000000007,4.0,0.20630064747864624,15.629851655556617,2.4200031733188316,4.9266417200509425,2.3253385959388213,-0.3278260594040042
0.9170000000000007,4.0,0.20630064747864624,15.409515212584076,2.386819871979382,4.928934691293533,2.2929712425894526,-0.3236735334936851
0.9180000000000007,4.0,0.20630064747864624,15.19232643308257,2.3540544538424504,4.931195705214095,2.2610139205624735,-0.3195732202697905
0.9190000000000007,4.0,0.20630064747864624,14.978240350431086,2.321703324160705,4.933425166668106,2.2294614540109894,-0.31552466551484265
0.9200000000000007,4.0,0.20630064747864624,14.767212640388909,2.2897628350325636,4.935623475381245,2.198308713139259,-0.3115274087172995
0.9210000000000007,4.0,0.20630064747864624,14.559199611918762,2.2582292909300596,4.9377910259960105,2.1675506147650845,-0.30758098374174925
0.9220000000000007,4.0,0.20630064747864624,14.354158198141047,2.2270989539225328,4.93992820811883,2.137182122818854,-0.30368491946230725
0.9230000000000007,4.0,0.20630064747864624,14.152045947417298,2.1963680486114514,4.942035406367612,2.107198248782748,-0.2998387403610561
0.9240000000000007,4.0,0.20630064747864624,13.952821014561032,2.1660327667909467,4.944113000419685,2.0775940520734197,-0.2960419670932813
0.9250000000000007,4.0,0.20630064747864624,13.75644215217414,2.1360892718479905,4.946161365060056,2.048364640371302,-0.29229411702117863
0.9260000000000007,4.0,0.20630064747864624,13.56286870210706,2.1065337029152715,4.9481808702299555,2.019505169899541,-0.28859470471760557
0.9270000000000007,4.0,0.20630064747864624,13.37206058704094,2.07736217878936,4.950171881075611,1.9910108456554019,-0.28494324244139174
0.9280000000000007,4.0,0.20630064747864624,13.18397830219005,2.048570801625882,4.952134757997208,1.96287692159684,-0.28133924058562065
0.9290000000000007,4.0,0.20630064747864624,12.998582907122744,2.0201556604231383,4.954069856697994,1.9350987007868141,-0.27778220810026144
0.9300000000000007,4.0,0.20630064747864624,12.815836017699256,1.9921128343046588,4.955977528233492,1.9076715354977725,-0.2742716528904146
0.9310000000000007,4.0,0.20630064747864624,12.635699798124676,1.9644383956110305,4.957858119060771,1.8805908272786307,-0.2708070821914195
0.9320000000000007,4.0,0.20630064747864624,12.458136953115448,1.9371284128105226,4.959711971087757,1.8538520269864336,-0.26738800292197284
0.9330000000000007,4.0,0.20630064747864624,12.28311072017778,1.9101789532376867,4.961539421722542,1.827450634784797,-0.26401392201636503
0.9340000000000007,4.0,0.20630064747864624,12.110584861996363,1.8835860856687527,4.963340803922653,1.8013822001111068,-0.2606843467369016
0.9350000000000007,4.0,0.20630064747864624,11.940523658931825,1.857345882741881,4.965116446244268,1.7756423216143586,-0.2573987849674814
0.9360000000000007,4.0,0.20630064747864624,11.772891901625352,1.831454423230348,4.966866672891333,1.7502266470654275,-0.25415674548931005
0.9370000000000007,4.0,0.20630064747864624,11.607654883708971,1.8059077941759756,4.968591803764575,1.7251308732414645,-0.2509577382396301
0.9380000000000007,4.0,0.20630064747864624,11.444778394619966,1.78070209288998,4.9702921545103615,1.7003507457860305,-0.2478012745543384
0.9390000000000007,4.0,0.20630064747864624,11.284228712517947,1.7558334288279505,4.9719680365694074,1.6758820590465004,-0.2446868673953009
0.9400000000000007,4.0,0.20630064747864624,11.1259725973031,1.7312979253453848,4.973619757225298,1.6517206558901862,-0.2416140315631437
0.9410000000000007,4.0,0.20630064747864624,10.96997728373418,1.707091721339895,4.975247619652799,1.62786242750056,-0.2385822838962601
0.9420000000000007,4.0,0.20630064747864624,10.816210474644814,1.6832109727857754,4.976851922965953,1.6043033131548878,-0.23559114345672372
0.9430000000000007,4.0,0.20630064747864624,10.664640334256726,1.6596518541665843,4.978432962265938,1.5810392999845084,-0.23264013170379275
0.9440000000000007,4.0,0.20630064747864624,10.515235481588467,1.6364105598108551,4.979991028688657,1.558066422718946,-0.22972877265562414
0.9450000000000007,4.0,0.20630064747864624,10.367964983958327,1.6134833051359512,4.981526409452072,1.5353807634149654,-0.2268565930398077
0.9460000000000007,4.0,0.20630064747864624,10.222798350580046,1.590866327804822,4.9830393879032435,1.5129784511716358,-0.22402312243329559
0.9470000000000007,4.0,0.20630064747864624,10.079705526250025,1.56855588880009,4.984530243565075,1.4908556618324091,-0.22122789339226562
0.9480000000000007,4.0,0.20630064747864624,9.93865688512472,1.5465482734198162,4.985999252182751,1.4690086176751647,-0.21847044157244624
0.9490000000000007,4.0,0.20630064747864624,9.799623224586918,1.524839792198946,4.987446685769841,1.4474335870911257,-0.2157503058403881
0.9500000000000007,4.0,0.20630064747864624,9.662575759199658,1.503426781760333,4.988872812654095,1.4261268842535102,-0.21306702837615696
0.9510000000000007,4.0,0.20630064747864624,9.5274861147465,1.482305605599025,4.990277897522871,1.4050848687767208,-0.21042015476789447
0.9520000000000007,4.0,0.20630064747864624,9.394326322356958,1.461472654803273,4.991662201468238,1.3843039453668537,-0.20780923409866842
0.9530000000000007,4.0,0.20630064747864624,9.26306881271584,1.4409243487155772,4.9930259820317024,1.3637805634642524,-0.20523381902601412
0.9540000000000007,4.0,0.20630064747864624,9.133686410355308,1.4206571355370108,4.9943694932485805,1.3435112168787962,-0.20269346585456244
0.9550000000000007,4.0,0.20630064747864624,9.006152328028499,1.400667492877698,4.995692985691999,1.3234924434185857,-0.2001877346021035
0.9560000000000007,4.0,0.20630064747864624,8.8804401611635,1.3809519282564242,4.996996706516511,1.303720824512641,-0.1977161890594482
0.9570000000000007,4.0,0.20630064747864624,8.756523882396573,1.361506979551999,4.9982808995013395,1.2841929848282003,-0.19527839684440748
0.9580000000000007,4.0,0.20630064747864624,8.634377836183459,1.3423292154090296,4.999545805093223,1.2649055918831789,-0.19287392945021203
0.9590000000000007,4.0,0.20630064747864624,8.513976733487675,1.3234152356004572,5.0007916604488765,1.245855355654313,-0.1905023622886593
0.9600000000000007,4.0,0.20630064747864624,8.395295646544689,1.3047616713493784,5.002018699477058,1.2270390281814834,-0.18816327472829486
0.9610000000000007,4.0,0.20630064747864624,8.278310003700888,1.286365185612103,5.003227152880227,1.2084534031686969,-0.1858562501278659
0.9620000000000007,4.0,0.20630064747864624,8.162995584326284,1.2682224733248395,5.004417248195809,1.190095315582163,-0.18358087586533844
0.9630000000000007,4.0,0.20630064747864624,8.049328513799889,1.2503302616157854,5.005589209837055,1.1719616412458935,-0.18133674336269467
0.9640000000000007,4.0,0.20630064747864624,7.937285258566728,1.2326853099846788,5.00674325913349,1.1540492964352174,-0.17912344810676123
0.9650000000000007,4.0,0.20630064747864624,7.82684262126547,1.2152844104515679,5.0078796143709585,1.136355237468589,-0.17694058966628268
0.9660000000000007,4.0,0.20630064747864624,7.7179777359256585,1.1981243876765242,5.008998490831257,1.118876460298044,-0.17478777170545062
0.9670000000000007,4.0,0.20630064747864624,7.610668063233558,1.1812020990519274,5.010100100831356,1.1016100000986353,-0.17266460199408729
0.9680000000000007,4.0,0.20630064747864624,7.504891385865631,1.1645144347689627,5.0111846537622124,1.0845529308571669,-0.1705706924146832
0.9690000000000007,4.0,0.20630064747864624,7.400625803888674,1.1480583178596437,5.012252356127173,1.067702364960522,-0.1685056589664503
0.9700000000000008,4.0,0.20630064747864624,7.297849730225673,1.131830704215992,5.013303411579957,1.0510554527838631,-0.16646912176658832
0.9710000000000008,4.0,0.20630064747864624,7.19654188618643,1.1158285825875258,5.014338020962236,1.0346093822789724,-0.16446070504890625
0.9720000000000008,4.0,0.20630064747864624,7.096681297062033,1.1000489745584003,5.0153563823408,1.0183613785629761,-0.16248003715996223
0.9730000000000008,4.0,0.20630064747864624,6.99824728778227,1.0844889345054427,5.016358691044307,1.0023087035076887,-0.16052675055287405
0.9740000000000008,4.0,0.20630064747864624,6.901219478635076,1.0691455495381943,5.0173451396996365,0.9864486553297951,-0.15860048177893554
0.9750000000000008,4.0,0.20630064747864624,6.805577781047127,1.0540159394220434,5.018315918267819,0.9707785681820779,-0.1567008714771722
0.9760000000000008,4.0,0.20630064747864624,6.71130239342472,1.0390972564855256,5.019271214079565,0.9552958117458812,-0.15482756436196712
0.9770000000000008,4.0,0.20630064747864624,6.618373797054062,1.02438668551271,5.020211211870389,0.9399977908249942,-0.15298020920886887
0.9780000000000008,4.0,0.20630064747864624,6.526772752060127,1.0098814436217096,5.021136093815331,0.9248819449411232,-0.15115845883871004
0.9790000000000008,4.0,0.20630064747864624,6.436480293423249,0.9955787801301346,5.022046039563262,0.9099457479311098,-0.1493619701001342
0.9800000000000008,4.0,0.20630064747864624,6.3474777270526115,0.9814759764083303,5.022941226270808,0.8951867075460461,-0.14759040385063615
0.9810000000000008,4.0,0.20630064747864624,6.259746625915841,0.967570345721243,5.02382182863586,0.8806023650524244,-0.14584342493621802
0.9820000000000008,4.0,0.20630064747864624,6.173268826223881,0.9538592330596651,5.024688018930696,0.8661902948354492,-0.14412070216975204
0.9830000000000008,4.0,0.20630064747864624,6.088026423670377,0.9403400149615653,5.0255399670347005,0.8519481040046353,-0.14242190830813822
0.9840000000000008,4.0,0.20630064747864624,6.004001769724781,0.9270100993241912,5.0263778404667026,0.8378734320018013,-0.14074672002833982
0.9850000000000008,4.0,0.20630064747864624,5.921177467978408,0.9138669252076732,5.027201804416914,0.8239639502115627,-0.13909481790238543
0.9860000000000008,4.0,0.20630064747864624,5.839536370542698,0.9009079626305874,5.028012021778489,0.8102173615744233,-0.13746588637139512
0.9870000000000008,4.0,0.20630064747864624,5.759061574498926,0.8881307123582682,5.028808653178691,0.7966314002025507,-0.13585961371872615
0.9880000000000008,4.0,0.20630064747864624,5.679736418398636,0.875532705684255,5.02959185700969,0.7832038309983221,-0.13427569204228568
0.9890000000000008,4.0,0.20630064747864624,5.6015444788140645,0.8631115042055235,5.030361789458966,0.769932449275713,-0.1327138172260903
0.9900000000000008,4.0,0.20630064747864624,5.524469566937844,0.8508646995919076,5.03111860453935,0.7568150803846009,-0.13117368891112213
0.9910000000000008,4.0,0.20630064747864624,5.448495725231284,0.8387899133502856,5.031862454118688,0.7438495793380459,-0.12965501046555092
0.9920000000000008,4.0,0.20630064747864624,5.373607224120533,0.8268847965839077,5.03259348794913,0.731033830442609,-0.1281574889543696
0.9930000000000008,4.0,0.20630064747864624,5.299788558739934,0.8151470297473205,5.033311853696062,0.7183657469317591,-0.12668083510849798
0.9940000000000008,4.0,0.20630064747864624,5.2270244457219155,0.8035743223972911,5.034017696966664,0.7058432706024187,-0.12522476329340446
0.9950000000000008,4.0,0.20630064747864624,5.155299820032726,0.7921644129401442,5.034711161338119,0.6934643714546891,-0.12378899147729622
0.9960000000000008,4.0,0.20630064747864624,5.084599831853382,0.7809150683757984,5.035392388385453,0.6812270473347979,-0.12237324119891295
0.9970000000000008,4.0,0.20630064747864624,5.014909843505171,0.769824084038969,5.036061517709035,0.6691293235812997,-0.12097723753498113
0.9980000000000008,4.0,0.20630064747864624,4.946215426419077,0.7588892833377359,5.036718686961709,0.6571692526745644,-0.11960070906735382
0.9990000000000008,4.0,0.20630064747864624,4.878502358148499,0.7481085174898583,5.037364031875599,0.6453449138895762,-0.11824338784988196
1.0000000000000007,4.0,0.20630064747864624,4.811756619424644,0.7374796652571343,5.037997686288551,0.6336544129520708,-0.11690500937505399
1.0010000000000006,4.0,0.20630064747864624,4.745964391253987,0.7270006326780625,5.038619782170249,0.6220958816980273,-0.11558531254043544
1.0020000000000004,4.0,0.20630064747864624,4.6811120520571965,0.7166693527990173,5.039230449647985,0.6106674777365338,-0.11428403961493433
1.0030000000000003,4.0,0.20630064747864624,4.617186174848931,0.7064837854043151,5.039829817032102,0.59936738411604,-0.11300093620493808
1.0040000000000002,4.0,0.20630064747864624,4.554173524457927,0.6964419167452758,5.040418010841095,0.5881938089940064,-0.11173575122033577
1.0050000000000001,4.0,0.20630064747864624,4.492061054786795,0.686541759268543,5.040995155826406,0.5771449853099607,-0.11048823684045694
1.006,4.0,0.20630064747864624,4.430835906110964,0.6767813513439174,5.041561374996868,0.5662191704619649,-0.10925814847995859
1.007,4.0,0.20630064747864624,4.370485402416216,0.6671587569918365,5.042116789642854,0.5554146459864971,-0.10804524475467674
1.0079999999999998,4.0,0.20630064747864624,4.310997048774251,0.6576720656107025,5.042661519360095,0.5447297172417505,-0.1068492874474671
1.0089999999999997,4.0,0.20630064747864624,4.252358528755742,0.6483193917042844,5.04319568207319,0.5341627130943443,-0.10567004147406252
1.0099999999999996,4.0,0.20630064747864624,4.194557701880355,0.6390988746092585,5.043719394058799,0.5237119856094488,-0.10450727484895507
1.0109999999999995,4.0,0.20630064747864624,4.137582601103188,0.6300086782231489,5.044232769968544,0.5133759097443152,-0.10336075865133504
1.0119999999999993,4.0,0.20630064747864624,4.081421430337123,0.6210469907327378,5.044735922851589,0.5031528830452058,-0.10223026699109487
1.0129999999999992,4.0,0.20630064747864624,4.026062562010574,0.6122120243431168,5.045228964176937,0.4930413253477138,-0.10111557697491956
1.0139999999999991,4.0,0.20630064747864624,3.9714945346601174,0.6035020150075292,5.045712003855417,0.4830396784804656,-0.10001646867248128
1.014999999999999,4.0,0.20630064747864624,3.9177060505575247,0.5949152221580205,5.0461851502613895,0.47314640597219154,-0.09893272508274105
1.015999999999999,4.0,0.20630064747864624,3.8646859733706838,0.5864499284371965,5.046648510254151,0.4633599927621522,-0.0978641321003932
1.0169999999999988,4.0,0.20630064747864624,3.8124233258579405,0.5781044394309749,5.047102189199065,0.4536789449139082,-0.09681047848243945
1.0179999999999987,4.0,0.20630064747864624,3.760907287595379,0.5698770834026363,5.047546290988398,0.4441017893324153,-0.09577155581492958
1.0189999999999986,4.0,0.20630064747864624,3.7101271927365684,0.5617662110280852,5.047980918061882,0.43462707348442947,-0.09474715847985775
1.0199999999999985,4.0,0.20630064747864624,3.6600725278043122,0.5537701951325729,5.048406171427005,0.42525336512220496,-0.09373708362224557
1.0209999999999984,4.0,0.20630064747864624,3.6107329295139454,0.5458874304288084,5.048822150679015,0.41597925201046465,-0.09274113111740254
1.0219999999999982,4.0,0.20630064747864624,3.562098182627727,0.5381163332566952,5.049228954020672,0.4068033416566254,-0.09175910353839284
1.0229999999999981,4.0,0.20630064747864624,3.514158217839883,0.5304553413245956,5.049626678281715,0.39772426104425573,-0.0907908061236971
1.023999999999998,4.0,0.20630064747864624,3.4669031096918657,0.5229029134523198,5.050015418938085,0.3887406563697465,-0.08983604674509232
1.024999999999998,4.0,0.20630064747864624,3.420323074517391,0.5154575293158496,5.050395270130868,0.37985119278217133,-0.08889463587575187
1.0259999999999978,4.0,0.20630064747864624,3.3744084684168376,0.5081176891938102,5.050766324684994,0.37105455412631466,-0.0879663865585667
1.0269999999999977,4.0,0.20630064747864624,3.3291497852605776,0.5008819137158613,5.051128674127683,0.3623494426888438,-0.08705111437470901
1.0279999999999976,4.0,0.20630064747864624,3.2845376547208356,0.493748743612887,5.05148240870663,0.35373457894760146,-0.08614863741242335
1.0289999999999975,4.0,0.20630064747864624,3.2405628403316613,0.486716739469216,5.051827617407954,0.34520870132399406,-0.08525877623607356
1.0299999999999974,4.0,0.20630064747864624,3.1972162375766184,0.47978448147673347,5.0521643879738924,0.3367705659384512,-0.0843813538554286
1.0309999999999973,4.0,0.20630064747864624,3.1544888720037902,0.47295056919106904,5.052492806920261,0.32841894636893026,-0.08351619569520961
1.0319999999999971,4.0,0.20630064747864624,3.1123718973677166,0.4662136212897665,5.052812959553673,0.3201526334124416,-0.08266312956488692
1.032999999999997,4.0,0.20630064747864624,3.0708565937978727,0.45957227533261724,5.053124929988524,0.3119704348495667,-0.0818219856287486
1.033999999999997,4.0,0.20630064747864624,3.0299343659933125,0.4530251875239958,5.053428801163736,0.30387117521194457,-0.08099259637622176
1.0349999999999968,4.0,0.20630064747864624,2.989596741443103,0.4465710324773777,5.0537246548592885,0.2958536955526978,-0.08017479659246768
1.0359999999999967,4.0,0.20630064747864624,2.9498353686721823,0.4402085029820142,5.054012571712508,0.28791685321977306,-0.07936842332924782
1.0369999999999966,4.0,0.20630064747864624,2.9106420155122747,0.43393630977174624,5.054292631234141,0.28005952163216713,-0.07857331587605892
1.0379999999999965,4.0,0.20630064747864624,2.8720085673975086,0.4277531812960046,5.054564911824199,0.2722805900590129,-0.07778931573154235
